folder	reason	detail
/Volumes/导演们/大卫·里恩	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗雷德里克·怀斯曼	not a single movie folder	movies=12 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/弗雷德里克·怀斯曼/临终	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗雷德里克·怀斯曼/高中2	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗雷德里克·怀斯曼/廉价住房	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗雷德里克·怀斯曼/家庭暴力	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/冈本喜八	not a single movie folder	movies=5 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/冈本喜八/日本最长的一天	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/冈本喜八/肉弹	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/今敏	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/木下惠介	not a single movie folder	movies=3 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/木下惠介/卡门归乡	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/木下惠介/笛吹川	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/努里·比格·锡兰	not a single movie folder	movies=6 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/努里·比格·锡兰/乌扎克	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/努里·比格·锡兰/五月碧云天	not a single movie folder	movies=2 subtitles=3 subdirs=0 other_files=0
/Volumes/导演们/普雷斯顿·斯塔奇斯	not a single movie folder	movies=5 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/普雷斯顿·斯塔奇斯/淑女伊芙	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/普雷斯顿·斯塔奇斯/苏利文游记	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/山口百惠[演员]	not a single movie folder	movies=15 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/小津安二郎	not a single movie folder	movies=19 subtitles=0 subdirs=2 other_files=4
/Volumes/导演们/小津安二郎/东京物语	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/小津安二郎/宗方姐妹	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/亚历桑德罗·佐杜洛夫斯基	not a single movie folder	movies=4 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/亚历桑德罗·佐杜洛夫斯基/圣血	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/亚历桑德罗·佐杜洛夫斯基/鼹鼠/其他正片、访问字幕	not a single movie folder	movies=0 subtitles=8 subdirs=0 other_files=0
/Volumes/导演们/扬·内梅克	not a single movie folder	movies=2 subtitles=0 subdirs=2 other_files=0
/Volumes/导演们/扬·内梅克/一个都不能走	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/扬·内梅克/一个都不能走/zimu	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/扬·斯拉维克	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/伊莎贝尔·阿佳妮作品集[演员]	not a single movie folder	movies=14 subtitles=0 subdirs=1 other_files=8
/Volumes/导演们/伊莎贝尔·阿佳妮作品集[演员]/悔过的女人	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/原一男	subdir is not subtitle-only or feature-like	/Volumes/导演们/原一男/全身小说家 subtitles=2 movies=1 others=0 nested_dirs=0
/Volumes/导演们/原一男	subdir is not subtitle-only or feature-like	/Volumes/导演们/原一男/前进，神军！ subtitles=0 movies=1 others=2 nested_dirs=0
/Volumes/导演们/原一男	single movie folder without root subtitles but has extras/other files	subdirs=2 other_files=0
/Volumes/导演们/原一男/前进，神军！	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥利佛·斯通	not a single movie folder	movies=14 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/奥利维耶·阿萨亚斯	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥塔·埃索里亚尼	not a single movie folder	movies=2 subtitles=0 subdirs=10 other_files=0
/Volumes/导演们/奥塔·埃索里亚尼/威尼斯早晨	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/强盗第七章	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥塔·埃索里亚尼/我不想回家	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/托斯卡的小修道院	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/月神的宠儿	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/秋天的花园	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/落叶	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥塔·埃索里亚尼/追逐蝴蝶	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/奥逊·威尔斯	not a single movie folder	movies=8 subtitles=0 subdirs=7 other_files=0
/Volumes/导演们/奥逊·威尔斯/伟大的安巴逊家族	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥逊·威尔斯/唐吉可德	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥逊·威尔斯/赝品	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥逊·威尔斯/阿卡汀先生	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/奥逊·威尔斯/麦克白	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/巴德·伯蒂彻	not a single movie folder	movies=10 subtitles=0 subdirs=6 other_files=0
/Volumes/导演们/巴斯特·基顿	not a single movie folder	movies=38 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/巴斯特·基顿/巴斯特·基顿传	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/巴斯特·基顿/巴斯特·基顿短片集	not a single movie folder	movies=19 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/彼得·博格丹诺维奇	not a single movie folder	movies=3 subtitles=0 subdirs=1 other_files=0
/Volumes/导演们/彼得·格林纳威	not a single movie folder	movies=6 subtitles=0 subdirs=4 other_files=0
/Volumes/导演们/彼得·格林纳威/夜巡	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/彼得·格林纳威/挨个儿淹死	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/彼得·格林纳威/画师的合同	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/彼得·威尔	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/布莱恩·德·帕尔玛	not a single movie folder	movies=10 subtitles=0 subdirs=13 other_files=1
/Volumes/导演们/布莱恩·德·帕尔玛/蛇眼	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/导演们/布莱恩·德·帕尔玛/蛇蝎美人	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=0
/Volumes/导演们/布莱恩·德·帕尔玛/走夜路的男人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/布莱恩·德·帕尔玛/越战创伤	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/布莱恩·德·帕尔玛/黑街福星	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/布莱恩·德·帕尔玛/疤面煞星	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/导演们/布莱恩·德·帕尔玛/疤面煞星/Scarface.1983.EXTRAS	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/成濑巳喜男	not a single movie folder	movies=32 subtitles=0 subdirs=10 other_files=0
/Volumes/导演们/成濑巳喜男/不是血親	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/成濑巳喜男/夜夜作梦	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/成濑巳喜男/女人步上楼梯时	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/成濑巳喜男/小人物，加油吧	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/成濑巳喜男/没有尽头的街	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/大卫·柯南伯格	not a single movie folder	movies=10 subtitles=0 subdirs=2 other_files=3
/Volumes/导演们/大卫·柯南伯格/孽扣	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/大卫·柯南伯格/灵婴	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/德·西卡	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/德里克·贾曼	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/杜拉斯	not a single movie folder	movies=0 subtitles=0 subdirs=2 other_files=1
/Volumes/导演们/杜拉斯/塞扎里	not a single movie folder	movies=0 subtitles=1 subdirs=1 other_files=0
/Volumes/导演们/杜桑·哈那克	subdir is not subtitle-only or feature-like	/Volumes/导演们/杜桑·哈那克/(1969)322 subtitles=1 movies=1 others=2 nested_dirs=0
/Volumes/导演们/杜桑·哈那克	subdir is not subtitle-only or feature-like	/Volumes/导演们/杜桑·哈那克/(1972)旧世界群像 Obrazy starého sveta subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/杜桑·哈那克	subdir is not subtitle-only or feature-like	/Volumes/导演们/杜桑·哈那克/纸人头 subtitles=1 movies=1 others=0 nested_dirs=0
/Volumes/导演们/杜桑·哈那克	single movie folder without root subtitles but has extras/other files	subdirs=3 other_files=0
/Volumes/导演们/杜尚·马卡维耶夫	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/弗兰科·皮亚维奥利	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/梅索斯兄弟	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/导演们/威廉·惠勒	not a single movie folder	movies=7 subtitles=0 subdirs=5 other_files=0
/Volumes/导演们/威廉·惠勒/孔雀夫人	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/威廉·惠勒/香笺泪	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/导演们/尹丹十三	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿尔弗雷德·希区柯克	not a single movie folder	movies=32 subtitles=0 subdirs=3 other_files=0
/Volumes/导演们/阿尔弗雷德·希区柯克/希区柯克悬念故事集/希区柯克悬念故事集第一季	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=31
/Volumes/导演们/阿尔弗雷德·希区柯克/西北偏北	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/导演们/凯文·科斯特纳	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/阿斯加·法哈蒂	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/保罗·范霍文	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/莫里斯·皮亚拉	not a single movie folder	movies=5 subtitles=0 subdirs=19 other_files=0
/Volumes/导演们/莫里斯·皮亚拉/伊斯坦布尔	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/佩何里凡	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/关于我们的爱情	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/导演们/莫里斯·皮亚拉/博斯普鲁斯	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/可笑的表情	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/吉妮	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/家庭阴影	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/张口结舌	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=5
/Volumes/导演们/莫里斯·皮亚拉/拜占庭	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/森林的小屋	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=14
/Volumes/导演们/莫里斯·皮亚拉/毕业生	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=5
/Volumes/导演们/莫里斯·皮亚拉/盖洛普大师	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/真爱存在	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/导演们/莫里斯·皮亚拉/警察	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=4
/Volumes/导演们/莫里斯·皮亚拉/金号角	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/Isabelle aux Dombes	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=3
/Volumes/导演们/莫里斯·皮亚拉/卡马格	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
